Día,Hora,Peaje,Periodo,"Término energía PVPC
FEU = TEU + TCU
€/MWh consumo","Peajes y cargos TEU
€/MWh consumo","Precio producción
TCU=CP x(1+PERD/100)
€/MWh consumo"
2024-03-16,23.0,2.0TD,3.0,101.5671399443,2.752,98.8151399443
2024-03-16,24.0,2.0TD,3.0,82.3248780114,2.752,79.5728780114
2024-03-17,1.0,2.0TD,3.0,93.3453794673,2.752,90.5933794673
2024-03-17,2.0,2.0TD,3.0,91.5246746336,2.752,88.7726746336
2024-03-17,3.0,2.0TD,3.0,86.7338030477,2.752,83.9818030477
2024-03-17,4.0,2.0TD,3.0,87.5407660423,2.752,84.7887660423
2024-03-17,5.0,2.0TD,3.0,88.188498639,2.752,85.436498639
2024-03-17,6.0,2.0TD,3.0,87.7610162412,2.752,85.0090162412
2024-03-17,7.0,2.0TD,3.0,83.7082910477,2.752,80.9562910477
2024-03-17,8.0,2.0TD,3.0,84.8867246608,2.752,82.1347246608
2024-03-17,9.0,2.0TD,3.0,62.1511240859,2.752,59.3991240859
2024-03-17,10.0,2.0TD,3.0,61.2860799087,2.752,58.5340799087
2024-03-17,11.0,2.0TD,3.0,54.8543535218,2.752,52.1023535218
2024-03-17,12.0,2.0TD,3.0,43.6777535272,2.752,40.9257535272
2024-03-17,13.0,2.0TD,3.0,43.6555119305,2.752,40.9035119305
2024-03-17,14.0,2.0TD,3.0,43.3490595327,2.752,40.5970595327
2024-03-17,15.0,2.0TD,3.0,43.5132599305,2.752,40.7612599305
2024-03-17,16.0,2.0TD,3.0,44.6383803174,2.752,41.8863803174
2024-03-17,17.0,2.0TD,3.0,55.9974951076,2.752,53.2454951076
2024-03-17,18.0,2.0TD,3.0,62.7163367044,2.752,59.9643367044
2024-03-17,19.0,2.0TD,3.0,86.8989440967,2.752,84.1469440967
2024-03-17,20.0,2.0TD,3.0,138.6306386935,2.752,135.8786386935
2024-03-17,21.0,2.0TD,3.0,132.2958386935,2.752,129.5438386935
2024-03-17,22.0,2.0TD,3.0,127.4905008924,2.752,124.7385008924
2024-03-17,23.0,2.0TD,3.0,127.2434270859,2.752,124.4914270859
2024-03-17,24.0,2.0TD,3.0,119.5559606826,2.752,116.8039606826
2024-03-18,1.0,2.0TD,3.0,114.3004110147,2.752,111.5484110147
2024-03-18,2.0,2.0TD,3.0,99.7679786945,2.752,97.0159786945
2024-03-18,3.0,2.0TD,3.0,99.4812013744,2.752,96.7292013744
2024-03-18,4.0,2.0TD,3.0,99.6282730943,2.752,96.8762730943
2024-03-18,5.0,2.0TD,3.0,96.7502713343,2.752,93.9982713343
2024-03-18,6.0,2.0TD,3.0,93.5065394145,2.752,90.7545394145
2024-03-18,7.0,2.0TD,3.0,106.4168098949,2.752,103.6648098949
2024-03-18,8.0,2.0TD,3.0,139.5213655753,2.752,136.7693655753
2024-03-18,9.0,2.0TD,2.0,164.7972631755,27.963,136.8342631755
2024-03-18,10.0,2.0TD,2.0,115.4557690959,27.963,87.4927690959
2024-03-18,11.0,2.0TD,1.0,153.9846500959,76.974,77.0106500959
2024-03-18,12.0,2.0TD,1.0,146.7329636159,76.974,69.7589636159
2024-03-18,13.0,2.0TD,1.0,145.530193896,76.974,68.556193896
2024-03-18,14.0,2.0TD,1.0,144.8479276961,76.974,67.8739276961
2024-03-18,15.0,2.0TD,2.0,94.799331136,27.963,66.836331136
2024-03-18,16.0,2.0TD,2.0,96.5054193359,27.963,68.5424193359
2024-03-18,17.0,2.0TD,2.0,107.7001840157,27.963,79.7371840157
2024-03-18,18.0,2.0TD,2.0,113.3655782156,27.963,85.4025782156
2024-03-18,19.0,2.0TD,1.0,186.8632630157,76.974,109.8892630157
2024-03-18,20.0,2.0TD,1.0,247.8464597356,76.974,170.8724597356
2024-03-18,21.0,2.0TD,1.0,234.5723319756,76.974,157.5983319756
2024-03-18,22.0,2.0TD,1.0,213.2044742156,76.974,136.2304742156
2024-03-18,23.0,2.0TD,2.0,144.8641255753,27.963,116.9011255753
2024-03-18,24.0,2.0TD,2.0,136.1086462552,27.963,108.1456462552
2024-03-19,1.0,2.0TD,3.0,111.1901074554,2.752,108.4381074554
2024-03-19,2.0,2.0TD,3.0,109.0361381088,2.752,106.2841381088
2024-03-19,3.0,2.0TD,3.0,102.8511487621,2.752,100.0991487621
2024-03-19,4.0,2.0TD,3.0,100.0070231541,2.752,97.2550231541
2024-03-19,5.0,2.0TD,3.0,96.4051770235,2.752,93.6531770235
2024-03-19,6.0,2.0TD,3.0,101.9279230235,2.752,99.1759230235
2024-03-19,7.0,2.0TD,3.0,120.3899181941,2.752,117.6379181941
2024-03-19,8.0,2.0TD,3.0,145.9755283647,2.752,143.2235283647
2024-03-19,9.0,2.0TD,2.0,164.7640941887,27.963,136.8010941887
2024-03-19,10.0,2.0TD,2.0,121.3170698367,27.963,93.3540698367
2024-03-19,11.0,2.0TD,1.0,146.9871572287,76.974,70.0131572287
2024-03-19,12.0,2.0TD,1.0,144.0734166207,76.974,67.0994166207
2024-03-19,13.0,2.0TD,1.0,144.4319163594,76.974,67.4579163594
2024-03-19,14.0,2.0TD,1.0,144.894716098,76.974,67.920716098
2024-03-19,15.0,2.0TD,2.0,96.125012882,27.963,68.162012882
2024-03-19,16.0,2.0TD,2.0,95.6124057967,27.963,67.6494057967
2024-03-19,17.0,2.0TD,2.0,98.9238267114,27.963,70.9608267114
2024-03-19,18.0,2.0TD,2.0,119.1583848421,27.963,91.1953848421
2024-03-19,19.0,2.0TD,1.0,189.8257650127,76.974,112.8517650127
2024-03-19,20.0,2.0TD,1.0,250.4437510127,76.974,173.4697510127
2024-03-19,21.0,2.0TD,1.0,228.2898394047,76.974,151.3158394047
2024-03-19,22.0,2.0TD,1.0,207.6870285354,76.974,130.7130285354
2024-03-19,23.0,2.0TD,2.0,147.7858193647,27.963,119.8228193647
2024-03-19,24.0,2.0TD,2.0,141.9467402794,27.963,113.9837402794
2024-03-20,1.0,2.0TD,3.0,115.6066041991,2.752,112.8546041991
2024-03-20,2.0,2.0TD,3.0,116.2784523426,2.752,113.5264523426
2024-03-20,3.0,2.0TD,3.0,108.6854282181,2.752,105.9334282181
2024-03-20,4.0,2.0TD,3.0,95.3138596823,2.752,92.5618596823
2024-03-20,5.0,2.0TD,3.0,86.5853086823,2.752,83.8333086823
2024-03-20,6.0,2.0TD,3.0,103.1918316105,2.752,100.4398316105
2024-03-20,7.0,2.0TD,3.0,113.8798328595,2.752,111.1278328595
2024-03-20,8.0,2.0TD,3.0,132.8059461084,2.752,130.0539461084
2024-03-20,9.0,2.0TD,2.0,153.6205354291,27.963,125.6575354291
2024-03-20,10.0,2.0TD,2.0,125.7181136063,27.963,97.7551136063
2024-03-20,11.0,2.0TD,1.0,147.142521678,76.974,70.168521678
2024-03-20,12.0,2.0TD,1.0,147.5117732139,76.974,70.5377732139
2024-03-20,13.0,2.0TD,1.0,146.9401424101,76.974,69.9661424101
2024-03-20,14.0,2.0TD,1.0,139.4500430704,76.974,62.4760430704
2024-03-20,15.0,2.0TD,2.0,89.646264678,27.963,61.683264678
2024-03-20,16.0,2.0TD,2.0,91.9334180177,27.963,63.9704180177
2024-03-20,17.0,2.0TD,2.0,98.7068528932,27.963,70.7438528932
2024-03-20,18.0,2.0TD,2.0,96.6561814291,27.963,68.6931814291
2024-03-20,19.0,2.0TD,1.0,174.0492134818,76.974,97.0752134818
2024-03-20,20.0,2.0TD,1.0,216.8101543573,76.974,139.8361543573
2024-03-20,21.0,2.0TD,1.0,221.700760697,76.974,144.726760697
2024-03-20,22.0,2.0TD,1.0,195.9213252329,76.974,118.9473252329
2024-03-20,23.0,2.0TD,2.0,135.003848716,27.963,107.040848716
2024-03-20,24.0,2.0TD,2.0,114.1322980557,27.963,86.1692980557
2024-03-21,1.0,2.0TD,3.0,80.276776623,2.752,77.524776623
2024-03-21,2.0,2.0TD,3.0,82.1696646459,2.752,79.4176646459
2024-03-21,3.0,2.0TD,3.0,82.8809263316,2.752,80.1289263316
2024-03-21,4.0,2.0TD,3.0,83.6587630059,2.752,80.9067630059
2024-03-21,5.0,2.0TD,3.0,83.3063006688,2.752,80.5543006688
2024-03-21,6.0,2.0TD,3.0,83.3567266573,2.752,80.6047266573
2024-03-21,7.0,2.0TD,3.0,80.844841263,2.752,78.092841263
2024-03-21,8.0,2.0TD,3.0,101.67648188,2.752,98.92448188
2024-03-21,9.0,2.0TD,2.0,113.9544858457,27.963,85.9914858457
2024-03-21,10.0,2.0TD,2.0,103.3375894513,27.963,75.3745894513
2024-03-21,11.0,2.0TD,1.0,148.6071874513,76.974,71.6331874513
2024-03-21,12.0,2.0TD,1.0,134.8417857885,76.974,57.8677857885
2024-03-21,13.0,2.0TD,1.0,134.9579554513,76.974,57.9839554513
2024-03-21,14.0,2.0TD,1.0,132.3622671028,76.974,55.3882671028
2024-03-21,15.0,2.0TD,2.0,80.0655377885,27.963,52.1025377885
2024-03-21,16.0,2.0TD,2.0,78.7482878114,27.963,50.7852878114
2024-03-21,17.0,2.0TD,2.0,84.52977916,27.963,56.56677916
2024-03-21,18.0,2.0TD,2.0,94.1702581714,27.963,66.2072581714
2024-03-21,19.0,2.0TD,1.0,150.5202604857,76.974,73.5462604857
2024-03-21,20.0,2.0TD,1.0,193.0312631829,76.974,116.0572631829
2024-03-21,21.0,2.0TD,1.0,209.0637601943,76.974,132.0897601943
2024-03-21,22.0,2.0TD,1.0,187.7880118686,76.974,110.8140118686
2024-03-21,23.0,2.0TD,2.0,118.8995132515,27.963,90.9365132515
2024-03-21,24.0,2.0TD,2.0,108.8987919372,27.963,80.9357919372
2024-03-22,1.0,2.0TD,3.0,75.5975030539,2.752,72.8455030539
2024-03-22,2.0,2.0TD,3.0,71.5089795194,2.752,68.7569795194
2024-03-22,3.0,2.0TD,3.0,71.0293456659,2.752,68.2773456659
2024-03-22,4.0,2.0TD,3.0,71.065819959,2.752,68.313819959
2024-03-22,5.0,2.0TD,3.0,73.634795959,2.752,70.882795959
2024-03-22,6.0,2.0TD,3.0,78.0881553728,2.752,75.3361553728
2024-03-22,7.0,2.0TD,3.0,86.5384958815,2.752,83.7864958815
2024-03-22,8.0,2.0TD,3.0,100.7095426833,2.752,97.9575426833
2024-03-22,9.0,2.0TD,2.0,107.3744143644,27.963,79.4114143644
2024-03-22,10.0,2.0TD,2.0,91.0838324335,27.963,63.1208324335
2024-03-22,11.0,2.0TD,1.0,135.5889699938,76.974,58.6149699938
2024-03-22,12.0,2.0TD,1.0,128.1751397007,76.974,51.2011397007
2024-03-22,13.0,2.0TD,1.0,124.5372825542,76.974,47.5632825542
2024-03-22,14.0,2.0TD,1.0,122.4221511146,76.974,45.4481511146
2024-03-22,15.0,2.0TD,2.0,71.4913821404,27.963,43.5283821404
2024-03-22,16.0,2.0TD,2.0,74.33460258,27.963,46.37160258
2024-03-22,17.0,2.0TD,2.0,75.1785214593,27.963,47.2155214593
2024-03-22,18.0,2.0TD,2.0,86.8416200455,27.963,58.8786200455
2024-03-22,19.0,2.0TD,1.0,160.0279517524,76.974,83.0539517524
2024-03-22,20.0,2.0TD,1.0,182.6193470713,76.974,105.6453470713
2024-03-22,21.0,2.0TD,1.0,179.4463020971,76.974,102.4723020971
2024-03-22,22.0,2.0TD,1.0,156.7850943902,76.974,79.8110943902
2024-03-22,23.0,2.0TD,2.0,102.7707815884,27.963,74.8077815884
2024-03-22,24.0,2.0TD,2.0,86.2013784677,27.963,58.2383784677
2024-03-23,1.0,2.0TD,3.0,63.1758061288,2.752,60.4238061288
2024-03-23,2.0,2.0TD,3.0,64.283693021,2.752,61.531693021
2024-03-23,3.0,2.0TD,3.0,62.0949803571,2.752,59.3429803571
2024-03-23,4.0,2.0TD,3.0,64.8717294692,2.752,62.1197294692
2024-03-23,5.0,2.0TD,3.0,64.5558525812,2.752,61.8038525812
2024-03-23,6.0,2.0TD,3.0,64.4823694692,2.752,61.7303694692
2024-03-23,7.0,2.0TD,3.0,63.8432232451,2.752,61.0912232451
2024-03-23,8.0,2.0TD,3.0,61.6457811288,2.752,58.8937811288
2024-03-23,9.0,2.0TD,3.0,53.2257706722,2.752,50.4737706722
2024-03-23,10.0,2.0TD,3.0,50.2524698837,2.752,47.5004698837
2024-03-23,11.0,2.0TD,3.0,49.5068049915,2.752,46.7548049915
2024-03-23,12.0,2.0TD,3.0,45.9774343234,2.752,43.2254343234
2024-03-23,13.0,2.0TD,3.0,46.4041903234,2.752,43.6521903234
2024-03-23,14.0,2.0TD,3.0,45.7550049873,2.752,43.0030049873
2024-03-23,15.0,2.0TD,3.0,46.0429956554,2.752,43.2909956554
2024-03-23,16.0,2.0TD,3.0,46.4458529957,2.752,43.6938529957
2024-03-23,17.0,2.0TD,3.0,51.272184112,2.752,48.520184112
2024-03-23,18.0,2.0TD,3.0,52.0533883361,2.752,49.3013883361
2024-03-23,19.0,2.0TD,3.0,52.7204050084,2.752,49.9684050084
2024-03-23,20.0,2.0TD,3.0,51.6456041246,2.752,48.8936041246
2024-03-23,21.0,2.0TD,3.0,58.3330666806,2.752,55.5810666806
2024-03-23,22.0,2.0TD,3.0,57.1069155686,2.752,54.3549155686
2024-03-23,23.0,2.0TD,3.0,53.1936756806,2.752,50.4416756806
2024-03-23,24.0,2.0TD,3.0,54.5467300168,2.752,51.7947300168
2024-03-24,1.0,2.0TD,3.0,60.8859491399,2.752,58.1339491399
2024-03-24,2.0,2.0TD,3.0,62.931830891,2.752,60.179830891
2024-03-24,3.0,2.0TD,3.0,62.3842161567,2.752,59.6322161567
2024-03-24,4.0,2.0TD,3.0,66.9925224391,2.752,64.2405224391
2024-03-24,5.0,2.0TD,3.0,66.2458206086,2.752,63.4938206086
2024-03-24,6.0,2.0TD,3.0,68.1335424956,2.752,65.3815424956
2024-03-24,7.0,2.0TD,3.0,66.9746481567,2.752,64.2226481567
2024-03-24,8.0,2.0TD,3.0,66.3160094788,2.752,63.5640094788
2024-03-24,9.0,2.0TD,3.0,64.3307941796,2.752,61.5787941796
2024-03-24,10.0,2.0TD,3.0,56.5288649934,2.752,53.7768649934
2024-03-24,11.0,2.0TD,3.0,50.1804923156,2.752,47.4284923156
2024-03-24,12.0,2.0TD,3.0,49.3133360331,2.752,46.5613360331
2024-03-24,13.0,2.0TD,3.0,49.4550298637,2.752,46.7030298637
2024-03-24,14.0,2.0TD,3.0,48.7836097507,2.752,46.0316097507
2024-03-24,15.0,2.0TD,3.0,48.8277218637,2.752,46.0757218637
2024-03-24,16.0,2.0TD,3.0,50.3185285415,2.752,47.5665285415
2024-03-24,17.0,2.0TD,3.0,53.8263030499,2.752,51.0743030499
2024-03-24,18.0,2.0TD,3.0,54.6681972194,2.752,51.9161972194
2024-03-24,19.0,2.0TD,3.0,55.2046076148,2.752,52.4526076148
2024-03-24,20.0,2.0TD,3.0,66.3736677842,2.752,63.6216677842
2024-03-24,21.0,2.0TD,3.0,85.0744677842,2.752,82.3224677842
2024-03-24,22.0,2.0TD,3.0,86.1915428407,2.752,83.4395428407
2024-03-24,23.0,2.0TD,3.0,87.2698291796,2.752,84.5178291796
2024-03-24,24.0,2.0TD,3.0,88.2300983491,2.752,85.4780983491
2024-03-25,1.0,2.0TD,3.0,97.4786216315,2.752,94.7266216315
2024-03-25,2.0,2.0TD,3.0,91.5513578964,2.752,88.7993578964
2024-03-25,3.0,2.0TD,3.0,91.4178131613,2.752,88.6658131613
2024-03-25,4.0,2.0TD,3.0,96.3338817034,2.752,93.5818817034
2024-03-25,5.0,2.0TD,3.0,94.0826308841,2.752,91.3306308841
2024-03-25,6.0,2.0TD,3.0,99.2158444385,2.752,96.4638444385
2024-03-25,7.0,2.0TD,3.0,94.1760742825,2.752,91.4240742825
2024-03-25,8.0,2.0TD,3.0,133.5641550299,2.752,130.8121550299
2024-03-25,9.0,2.0TD,2.0,138.5728732229,27.963,110.6098732229
2024-03-25,10.0,2.0TD,2.0,111.6294301511,27.963,83.6664301511
2024-03-25,11.0,2.0TD,1.0,143.9362611511,76.974,66.9622611511
2024-03-25,12.0,2.0TD,1.0,135.3225867897,76.974,58.3485867897
2024-03-25,13.0,2.0TD,1.0,133.7845312476,76.974,56.8105312476
2024-03-25,14.0,2.0TD,1.0,125.0520023441,76.974,48.0780023441
2024-03-25,15.0,2.0TD,2.0,74.6535244283,27.963,46.6905244283
2024-03-25,16.0,2.0TD,2.0,73.2241863318,27.963,45.2611863318
2024-03-25,17.0,2.0TD,2.0,75.2329685967,27.963,47.2699685967
2024-03-25,18.0,2.0TD,2.0,75.1596205002,27.963,47.1966205002
2024-03-25,19.0,2.0TD,1.0,124.0554375967,76.974,47.0814375967
2024-03-25,20.0,2.0TD,1.0,139.3723121388,76.974,62.3983121388
2024-03-25,21.0,2.0TD,1.0,154.3373873195,76.974,77.3633873195
2024-03-25,22.0,2.0TD,1.0,147.7282525002,76.974,70.7542525002
2024-03-25,23.0,2.0TD,2.0,86.2315650299,27.963,58.2685650299
2024-03-25,24.0,2.0TD,2.0,83.0383832948,27.963,55.0753832948
2024-03-26,1.0,2.0TD,3.0,52.029684164,2.752,49.277684164
2024-03-26,2.0,2.0TD,3.0,54.5319458825,2.752,51.7799458825
2024-03-26,3.0,2.0TD,3.0,53.807932601,2.752,51.055932601
2024-03-26,4.0,2.0TD,3.0,52.0424426322,2.752,49.2904426322
2024-03-26,5.0,2.0TD,3.0,51.9776342885,2.752,49.2256342885
2024-03-26,6.0,2.0TD,3.0,51.7549232885,2.752,49.0029232885
2024-03-26,7.0,2.0TD,3.0,53.1821734766,2.752,50.4301734766
2024-03-26,8.0,2.0TD,3.0,53.4882276647,2.752,50.7362276647
2024-03-26,9.0,2.0TD,2.0,78.3564855714,27.963,50.3934855714
2024-03-26,10.0,2.0TD,2.0,77.1508593847,27.963,49.1878593847
2024-03-26,11.0,2.0TD,1.0,126.3622454158,76.974,49.3882454158
2024-03-26,12.0,2.0TD,1.0,126.5127854469,76.974,49.5387854469
2024-03-26,13.0,2.0TD,1.0,126.8185687595,76.974,49.8445687595
2024-03-26,14.0,2.0TD,1.0,126.4141360721,76.974,49.4401360721
2024-03-26,15.0,2.0TD,2.0,76.5148921343,27.963,48.5518921343
2024-03-26,16.0,2.0TD,2.0,76.9254275403,27.963,48.9624275403
2024-03-26,17.0,2.0TD,2.0,76.9999509462,27.963,49.0369509462
2024-03-26,18.0,2.0TD,2.0,74.3834122899,27.963,46.4204122899
2024-03-26,19.0,2.0TD,1.0,124.025182478,76.974,47.051182478
2024-03-26,20.0,2.0TD,1.0,126.033447478,76.974,49.059447478
2024-03-26,21.0,2.0TD,1.0,135.2411975092,76.974,58.2671975092
2024-03-26,22.0,2.0TD,1.0,127.6333538529,76.974,50.6593538529
2024-03-26,23.0,2.0TD,2.0,73.8148156647,27.963,45.8518156647
2024-03-26,24.0,2.0TD,2.0,73.1506830707,27.963,45.1876830707
2024-03-27,1.0,2.0TD,3.0,51.4706561527,2.752,48.7186561527
2024-03-27,2.0,2.0TD,3.0,49.2581049703,2.752,46.5061049703
2024-03-27,3.0,2.0TD,3.0,52.6221814356,2.752,49.8701814356
2024-03-27,4.0,2.0TD,3.0,52.9382357312,2.752,50.1862357312
2024-03-27,5.0,2.0TD,3.0,52.9626957312,2.752,50.2106957312
2024-03-27,6.0,2.0TD,3.0,52.2292013225,2.752,49.4772013225
2024-03-27,7.0,2.0TD,3.0,51.8079743918,2.752,49.0559743918
2024-03-27,8.0,2.0TD,3.0,50.1494554611,2.752,47.3974554611
2024-03-27,9.0,2.0TD,2.0,76.0466499392,27.963,48.0836499392
2024-03-27,10.0,2.0TD,2.0,75.4312545997,27.963,47.4682545997
2024-03-27,11.0,2.0TD,1.0,127.5113460085,76.974,50.5373460085
2024-03-27,12.0,2.0TD,1.0,129.0451787128,76.974,52.0711787128
2024-03-27,13.0,2.0TD,1.0,129.3499646563,76.974,52.3759646563
2024-03-27,14.0,2.0TD,1.0,129.8440268953,76.974,52.8700268953
2024-03-27,15.0,2.0TD,2.0,80.0022750085,27.963,52.0392750085
2024-03-27,16.0,2.0TD,2.0,80.4033807694,27.963,52.4403807694
2024-03-27,17.0,2.0TD,2.0,79.4361972348,27.963,51.4731972348
2024-03-27,18.0,2.0TD,2.0,78.3118079392,27.963,50.3488079392
2024-03-27,19.0,2.0TD,1.0,125.621842065,76.974,48.647842065
2024-03-27,20.0,2.0TD,1.0,126.3660425304,76.974,49.3920425304
2024-03-27,21.0,2.0TD,1.0,126.1089742913,76.974,49.1349742913
2024-03-27,22.0,2.0TD,1.0,126.3839209957,76.974,49.4099209957
2024-03-27,23.0,2.0TD,2.0,77.6461035742,27.963,49.6831035742
2024-03-27,24.0,2.0TD,2.0,77.2189793352,27.963,49.2559793352
2024-03-28,1.0,2.0TD,3.0,54.8418248765,2.752,52.0898248765
2024-03-28,2.0,2.0TD,3.0,55.8292772966,2.752,53.0772772966
2024-03-28,3.0,2.0TD,3.0,59.0141623135,2.752,56.2621623135
2024-03-28,4.0,2.0TD,3.0,58.1114691202,2.752,55.3594691202
2024-03-28,5.0,2.0TD,3.0,58.3514697168,2.752,55.5994697168
2024-03-28,6.0,2.0TD,3.0,57.8684325067,2.752,55.1164325067
2024-03-28,7.0,2.0TD,3.0,56.1303710529,2.752,53.3783710529
2024-03-28,8.0,2.0TD,3.0,52.7711848092,2.752,50.0191848092
2024-03-28,9.0,2.0TD,2.0,74.9912761789,27.963,47.0282761789
2024-03-28,10.0,2.0TD,2.0,74.2011777251,27.963,46.2381777251
2024-03-28,11.0,2.0TD,1.0,124.2578097251,76.974,47.2838097251
2024-03-28,12.0,2.0TD,1.0,123.8825191285,76.974,46.9085191285
2024-03-28,13.0,2.0TD,1.0,123.1083147251,76.974,46.1343147251
2024-03-28,14.0,2.0TD,1.0,122.3477511116,76.974,45.3737511116
2024-03-28,15.0,2.0TD,2.0,72.7702871285,27.963,44.8072871285
2024-03-28,16.0,2.0TD,2.0,73.1436895486,27.963,45.1806895486
2024-03-28,17.0,2.0TD,2.0,73.9796891621,27.963,46.0166891621
2024-03-28,18.0,2.0TD,2.0,73.6292033722,27.963,45.6662033722
2024-03-28,19.0,2.0TD,1.0,123.2253783554,76.974,46.2513783554
2024-03-28,20.0,2.0TD,1.0,122.6259655823,76.974,45.6519655823
2024-03-28,21.0,2.0TD,1.0,123.4170407924,76.974,46.4430407924
2024-03-28,22.0,2.0TD,1.0,124.6058195991,76.974,47.6318195991
2024-03-28,23.0,2.0TD,2.0,76.3451868428,27.963,48.3821868428
2024-03-28,24.0,2.0TD,2.0,73.3841038596,27.963,45.4211038596
2024-03-29,1.0,2.0TD,3.0,58.2682640976,2.752,55.5162640976
2024-03-29,2.0,2.0TD,3.0,58.153113082,2.752,55.401113082
2024-03-29,3.0,2.0TD,3.0,59.1950764804,2.752,56.4430764804
2024-03-29,4.0,2.0TD,3.0,59.9846572773,2.752,57.2326572773
2024-03-29,5.0,2.0TD,3.0,60.4083172773,2.752,57.6563172773
2024-03-29,6.0,2.0TD,3.0,60.3453596836,2.752,57.5933596836
2024-03-29,7.0,2.0TD,3.0,60.1091209102,2.752,57.3571209102
2024-03-29,8.0,2.0TD,3.0,60.2915069337,2.752,57.5395069337
2024-03-29,9.0,2.0TD,2.0,83.7158953477,27.963,55.7528953477
2024-03-29,10.0,2.0TD,2.0,83.1978223791,27.963,55.2348223791
2024-03-29,11.0,2.0TD,1.0,128.9842221838,76.974,52.0102221838
2024-03-29,12.0,2.0TD,1.0,126.4013753869,76.974,49.4273753869
2024-03-29,13.0,2.0TD,1.0,126.7705839885,76.974,49.7965839885
2024-03-29,14.0,2.0TD,1.0,126.1960217932,76.974,49.2220217932
2024-03-29,15.0,2.0TD,2.0,75.5238275822,27.963,47.5608275822
2024-03-29,16.0,2.0TD,2.0,76.1786717775,27.963,48.2156717775
2024-03-29,17.0,2.0TD,2.0,79.4446361681,27.963,51.4816361681
2024-03-29,18.0,2.0TD,2.0,78.1660557618,27.963,50.2030557618
2024-03-29,19.0,2.0TD,1.0,131.449026965,76.974,54.475026965
2024-03-29,20.0,2.0TD,1.0,131.3996745509,76.974,54.4256745509
2024-03-29,21.0,2.0TD,1.0,142.5770213399,76.974,65.6030213399
2024-03-29,22.0,2.0TD,1.0,149.0063641368,76.974,72.0323641368
2024-03-29,23.0,2.0TD,2.0,91.2609251133,27.963,63.2979251133
2024-03-29,24.0,2.0TD,2.0,91.9817865039,27.963,64.0187865039
2024-03-30,1.0,2.0TD,3.0,72.4740366575,2.752,69.7220366575
2024-03-30,2.0,2.0TD,3.0,70.7952962956,2.752,68.0432962956
2024-03-30,3.0,2.0TD,3.0,71.1774339853,2.752,68.4254339853
2024-03-30,4.0,2.0TD,3.0,70.3815358819,2.752,67.6295358819
2024-03-30,5.0,2.0TD,3.0,70.7303217785,2.752,67.9783217785
2024-03-30,6.0,2.0TD,3.0,70.4943758819,2.752,67.7423758819
2024-03-30,7.0,2.0TD,3.0,71.0298120887,2.752,68.2778120887
2024-03-30,8.0,2.0TD,3.0,67.8472116575,2.752,65.0952116575
2024-03-30,9.0,2.0TD,3.0,61.4873510019,2.752,58.7353510019
2024-03-30,10.0,2.0TD,3.0,53.5316191912,2.752,50.7796191912
2024-03-30,11.0,2.0TD,3.0,51.0339775532,2.752,48.2819775532
2024-03-30,12.0,2.0TD,3.0,49.2053797083,2.752,46.4533797083
2024-03-30,13.0,2.0TD,3.0,49.7965417083,2.752,47.0445417083
2024-03-30,14.0,2.0TD,3.0,48.8132200186,2.752,46.0612200186
2024-03-30,15.0,2.0TD,3.0,48.4008528634,2.752,45.6488528634
2024-03-30,16.0,2.0TD,3.0,50.0533510878,2.752,47.3013510878
2024-03-30,17.0,2.0TD,3.0,52.619787519,2.752,49.867787519
2024-03-30,18.0,2.0TD,3.0,53.7324073122,2.752,50.9804073122
2024-03-30,19.0,2.0TD,3.0,54.2946076917,2.752,51.5426076917
2024-03-30,20.0,2.0TD,3.0,59.0612491229,2.752,56.3092491229
2024-03-30,21.0,2.0TD,3.0,64.7775590712,2.752,62.0255590712
2024-03-30,22.0,2.0TD,3.0,65.3548121746,2.752,62.6028121746
2024-03-30,23.0,2.0TD,3.0,54.3381330712,2.752,51.5861330712
2024-03-30,24.0,2.0TD,3.0,51.7991287609,2.752,49.0471287609
2024-03-31,1.0,2.0TD,3.0,64.4028457516,2.752,61.6508457516
2024-03-31,2.0,2.0TD,3.0,66.7662092306,2.752,64.0142092306
2024-03-31,3.0,2.0TD,3.0,67.2383018362,2.752,64.4863018362
2024-03-31,4.0,2.0TD,3.0,67.8146465264,2.752,65.0626465264
2024-03-31,5.0,2.0TD,3.0,68.5286725405,2.752,65.7766725405
2024-03-31,6.0,2.0TD,3.0,68.6143738644,2.752,65.8623738644
2024-03-31,7.0,2.0TD,3.0,67.5786098362,2.752,64.8266098362
2024-03-31,8.0,2.0TD,3.0,62.1564957798,2.752,59.4044957798
2024-03-31,9.0,2.0TD,3.0,56.7813490051,2.752,54.0293490051
2024-03-31,10.0,2.0TD,3.0,52.8075309064,2.752,50.0555309064
2024-03-31,11.0,2.0TD,3.0,52.40790085,2.752,49.65590085
2024-03-31,12.0,2.0TD,3.0,50.3809621599,2.752,47.6289621599
2024-03-31,13.0,2.0TD,3.0,48.4362741458,2.752,45.6842741458
2024-03-31,14.0,2.0TD,3.0,48.2159054697,2.752,45.4639054697
2024-03-31,15.0,2.0TD,3.0,48.6135061458,2.752,45.8615061458
2024-03-31,16.0,2.0TD,3.0,49.1926922021,2.752,46.4406922021
2024-03-31,17.0,2.0TD,3.0,52.7049222444,2.752,49.9529222444
2024-03-31,18.0,2.0TD,3.0,52.0100722585,2.752,49.2580722585
2024-03-31,19.0,2.0TD,3.0,51.4978356248,2.752,48.7458356248
